Text,label
a confident start so far in a wet manchester    mancity ,2
team    mancity ,2
kickoff were under way    mancity ,2
 philfoden mancity ,2
ricos first ucl start mancity ,2
first ucl start for cole palmer mancity ,2
were ready mancity ,2
rm mancity ,2
hey edersonmoraes mancity ,2
get your big coats at the ready mancity ,2
 ucl team news xi ortega moreno lewis dias laporte gomez gundogan c palmer foden mahrez grealish alvarezsubs ederson carson stones ake cancelo rodrigo de bruyne bernardo wilsonesbrandmancity ,2
tune into our matchday live show for tonights ucl clash with sevilla team news talk prematch buildup exclusive featuresget involved  ,2
coming up next  team news tell us your ideal starting xi mancity ,2
our matchday centre is the best place to stay uptodate with tonights ucl clash with sevilla mancity,2
its looking like its going to be a wet night at the etihad mancity ,2
where in the world will you be following our clash with sevilla from mancity ,2
 hours to go until were back in more championsleague action mancity ,2
last time out against sevilla md from our ucl group stage campaign mancity ,2
whos your favourite ,2
as part of our matchday live show tonight were asking you to pick your favourite city freekick tune in to see the results at halftime  ,2
taking a look at the  ucl goals weve ever scored which one is your favourite mancity ,2
watch our top picks of octobers most perfect deliveries  noon perfectdelivery ,2
download our official app for live updates on our ucl clash with sevilla ,2
happy birthday to sjovetic  ,2
  tonight we face sevilla in the ucl mancity ,2
getting ucl ready mancity ,2
new month same manchester weather mancity ,2
watch us in training mode as we prepare to face sevilla tomorrow night  ,2
in safe hands mancity ,2
go behind the scenes as city took on dortmund in the champions league rodri battled riyad mahrez at table tennis and kalvin phillips had some halloween fun  ,2
all the best to our lionesses for the friendlies against japan and norway ,2
how would you rank these wonder freekicks   ,2
to celebrate officialpdickovs birthday lets roll back the years and reunite the iconic squad that won us promotion from division two in  watch now oncity  recast  ,2
  check out our open training session ahead of tomorrows ucl encounter with sevilla ,2
how will our players get on with our plantbased partner gardengourmetuks  second burger challenge  purchase yours at the etihad stadium  worldveganday ,2
alvarez  yeah when i knew i might be coming here i had a chat with him aguero i had regular contact over a sixmonth period with him and other international players who played here what the city is like what its like to get around mancity,2
alvarez  he aguero did amazing performances and lots of great goals the fans were great with him and they have been great with me too i want to put in  effort and hopefully i will have a great time here like himmancity,2
alvarez  the best players in the world play in this competition i always wanted to be here i am happy to be learning and giving my best helping the side wherever i canmancity,2
pep  he palmer trained after the game and he trained really wellmancity,2
pep  he phillips is doing partial sessions with the team contact not yet but we will see his evolution we know how important the world cup is but we cant use a player who is not ready my feeling now is it will be tightmancity,2
pep  he haaland feels better compared to saturday and sunday but not  we dont want to take a risk it makes no sense hopefully he will be back for fulham mancity,2
pep  for tomorrow he haaland is not available mancity,2
  pepteam and julianalvarezzz face questions from the media ahead of our ucl clash against sevilla wath live ,2
in the november edition of our man city magazinecancelo focus losada amp fowler feature score predictions nigel de jong recalls rare goals all this and much more ,2
otd in  sergio aguero claimed his spot as our alltime leading goalscorer with his th goal watch the full match replay on city ,2
our global trophy tour is heading to tokyo the premier league trophy will be accompanied by swp for a football festival and match screening on saturday  november more info ,2
    today we launch our festive community campaign to give young people in manchester the gift of football this christmas for every purchase from a range of selected christmas items we will donate  to citcmancity more info ,2
wishing former player kevinhorlock a happy birthday  ,2
many happy returns to former city boss mark hughes on his th birthday  ,2
happy th birthday to officialpdickov  ,2
future queen of the jungle all the best to jillscottjs in this years imaceleb ,2
that reaction from kevindebruyne its trickortreat time at the cfa  ,2
relive kevindebruynes wonder freekick and our win against leicester from a unique perspective  watch on city ,2
happy halloween from man city watch as kalvinphillips hilariously scare pranks the squad ,2
nathanakes never collecting a parcel ever again  ,2
nardo  ,2
whats all this commotion  ,2
we have our costume ready  ,2
october has been a wonderful celebration of black history month heres a recap of everything that we have got up to throughout it ,2
voting for the nissansports goal of the month for october is now open  cast your votes ,2
dont miss out on the wsl manchester derby   manchester united  pm gmt   december etihad stadium tap for tickets ,2
voting is now open for octobers etihad potm award who will you choose vote here ,2
lesleyjones philfoden erlinghaaland kevindebruyne ilkayguendogan jackgrealish pepteam happy birthday olivia ,2
veteranhubnw helpforheroes glad to hear that you had a great time  ,2
blue suits you el capitano  stephhoughton mancity pumafootball,2
 goals in  barclayswsl appearances for bunny this season  ,2
hayleyraso bagging the winner  ,2
goals from bunny shaw and hayleyraso gave us a big win at home to liverpool highlights  ,2
another busy week ahead tap to get all the important info ,2
after kevindebruynes stunning freekick on saturday we learn how he became the creative force he is today tap to watch ,2
yesterdays move of the match wouldnt you agree  mancity sure ,2
good morning  ,2
the best freekick ever scored by a city player kevindebruynes sublime freekick against leicester  ,2
a sensational stop from eddie  ,2
a sensational freekick from kdb seals the win at leicester highlights  ,2
up next liverpool watch it live on city and recasttv city  recast  ,2
what a player  ,2
a top performance from kdb    mancity ,2
ederson appreciation post    mancity ,2
a massive victory    mancity ,2
on we go a word from kevindebruyne    mancity ,2
   mancity ,2
thank you to everyone who made the trip to leicester today safe travels home    mancity ,2
win a kevindebruyne signed shirt ,2
it had to be   mancity easportsfifa ,2
king kev clutches it at the king power    mancity ,2
lets head over to the matchday live crew for all the reaction to our win over leicester  ,2
fulltime  points and a clean sheet on the road    mancity ,2
into the final few minutes here at the king power    mancity ,2
 city sub our second change    mancity ,2
 city sub a change at centre back    mancity ,2
pep enjoyed that one    mancity ,2
   mancity ,2
curl it like kevin    mancity ,2
 great saveyouri tielemans unleashes a superb volley only for ederson to tip it onto the bar    mancity,2
kevindebruyne  kevindebruyne scores a beauty of a freekick to put us in front    mancity,2
unreal   mancity ,2
 chancealmost a dream start to the second half  rodrigo lashes a shot just wide of the post within seconds of the restart    mancity,2
